date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Sep%202017%2014:26:29%20GMT	http://hercules.shef.ac.uk/robots.txt		(from )
15:28:32	3881/3881	---M--	200	added ('OK')	text/html	etag:%222bec53cf026d31:0%22	http://hercules.shef.ac.uk/eee/teach/resources/	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/index.html	(from )
15:28:32	5439/5439	---M--	200	added ('OK')	text/css	etag:%2250caf795e234cc1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eeeteach.css	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eeeteach.css	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:32	7369/7369	---M--	200	added ('OK')	image/gif	etag:%22c368628e969c61:0%22	http://hercules.shef.ac.uk/eee/teach/resources/banner.gif	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/banner.gif	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:32	3881/3881	---M-Z	200	added ('OK')	text/html	etag:%2280ae533cf026d31:0%22	http://hercules.shef.ac.uk/eee/teach/resources/index.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/index-2.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:32	2916/2916	---M--	200	added ('OK')	text/html	etag:%22f39463452f5d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/first.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/first.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:33	2946/2946	---M--	200	added ('OK')	text/html	etag:%22edfe4652f5d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/second.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/second.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:33	5633/5633	---M--	200	added ('OK')	text/html	etag:%22e36748b22aad21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/third.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/third.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:33	6537/6537	---M--	200	added ('OK')	text/html	etag:%22175ae76a52f5d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/fourth.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/fourth.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:33	12571/12571	---M--	200	added ('OK')	text/html	etag:%22b6d7d7f52f5d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/msc.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/msc.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:34	2060/2060	---M--	200	added ('OK')	text/html	etag:%22fc2adb2cde7d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/yii.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/yii.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:34	5094/5094	---M--	200	added ('OK')	text/html	etag:%228555437a687dd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/timetables/timetable.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/timetables/timetable.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:34	2625/2625	---M--	200	added ('OK')	text/html	etag:%226781ce23de13d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/GP-F3.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/GP-F3.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:40	2588/2588	---M--	200	added ('OK')	text/html	etag:%2250b4311dde13d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/GP-F5.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/GP-F5.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:40	11475/11475	---M--	200	added ('OK')	text/html	etag:%22fbc4f09b427d31:0%22	http://hercules.shef.ac.uk/eee/teach/resources/modules.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/modules.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:40	3062/3062	---M--	200	added ('OK')	text/html	etag:%225b2edd3fe5cd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/reg.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/reg.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:40	7945/7945	---M--	200	added ('OK')	text/html	etag:%2280a0fbdfe866d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/questionnaire/questionnaires.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/questionnaire/questionnaires.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:40	2191/2191	---M--	200	added ('OK')	application/pdf	etag:%220d5e136ca18c91:0%22	http://hercules.shef.ac.uk/eee/teach/resources/info/graph_paper_standard_rectangular.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/info/graph_paper_standard_rectangular.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:41	12329/12329	---M--	200	added ('OK')	text/html	etag:%22ceae1424fb5ecf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/prizes.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/prizes.html	(from http://hercules.shef.ac.uk/eee/teach/resources/)
15:28:41	2865/2865	---M--	200	added ('OK')	text/html	etag:%225e76db23fb5ecf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/old_first.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/old_first.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:41	3149/3149	---M--	200	added ('OK')	text/html	etag:%22538ec4644d9ad11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee112/eee112.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee112/eee112.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:42	9359/9359	---M--	200	added ('OK')	text/html	etag:%22bedd5061f6cd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee117/eee117.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee117/eee117.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:42	17588/17588	---M--	200	added ('OK')	text/html	etag:%22fde6058add0d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee118/eee118.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee118/eee118.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:43	7715/7715	---M--	200	added ('OK')	text/html	etag:%2283641d3b1489d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee119/eee119.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee119/eee119.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:43	8025/8025	---M--	200	added ('OK')	text/html	etag:%2280be8c80f66bd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee123/eee123.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee123/eee123.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:48	4239/4239	---M--	200	added ('OK')	text/html	etag:%2280f6cee6dcfd11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee124/eee124.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee124/eee124.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:48	6643/6643	---M--	200	added ('OK')	text/html	etag:%2226615227fb5ecf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee160/eee160.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee160/eee160.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:49	3769/3769	---M--	200	added ('OK')	text/html	etag:%22b85f7127fb5ecf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee163/eee163.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee163/eee163.html	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:49	3130/3130	---M--	200	added ('OK')	text/html	etag:%22f074fa23fb5ecf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/old_second.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/old_second.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:49	2758/2758	---M--	200	added ('OK')	text/html	etag:%221ddab1ce5ae2d11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee217/eee217.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee217/eee217.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:50	144308/144308	---M--	200	added ('OK')	application/pdf	etag:%22875266800fdcf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/info/1st_yr_booklist.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/info/1st_yr_booklist.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/first.html)
15:28:50	3109/3109	---M--	200	added ('OK')	text/html	etag:%222291a7b6fb6bd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee218/eee218.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee218/eee218.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:50	4509/4509	---M--	200	added ('OK')	text/html	etag:%22f58fa684c3cd11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee223/eee223.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee223/eee223.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:50	5506/5506	---M--	200	added ('OK')	text/html	etag:%22b8fc6d851689d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee224/eee224.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee224/eee224.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:50	18973/18973	---M--	200	added ('OK')	text/html	etag:%224815a8a28749d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee225/eee225.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee225/eee225.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:51	2336/2336	---M--	200	added ('OK')	text/html	etag:%226e88ff28fb5ecf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee226/eee226.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee226/eee226.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:51	3283/3283	---M--	200	added ('OK')	text/html	etag:%2206eb8886445d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee260/eee260.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee260/eee260.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:53	52618/52618	---M--	200	added ('OK')	application/pdf	etag:%22126d1b860fdcf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/info/2nd_year_booklist.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/info/2nd_year_booklist.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:56	3115/3115	---M--	200	added ('OK')	text/html	etag:%22801278906445d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee262/eee262.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee262/eee262.html	(from http://hercules.shef.ac.uk/eee/teach/resources/second.html)
15:28:57	2462/2462	---M--	200	added ('OK')	text/html	etag:%2237af5dc1f341d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/old_third.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/old_third.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:57	3751/3751	---M--	200	added ('OK')	text/html	etag:%22484ee08c1f6cd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee301/eee301.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee301/eee301.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:57	2890/2890	---M--	200	added ('OK')	text/html	etag:%22816dccff49ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee305/eee305.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee305/eee305.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:57	3052/3052	---M--	200	added ('OK')	text/html	etag:%22476a8b4aced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee307/eee307.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee307/eee307.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:58	3187/3187	---M--	200	added ('OK')	text/html	etag:%229b7b31fd4aced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee309/eee309.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee309/eee309.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:58	4418/4418	---M--	200	added ('OK')	text/html	etag:%2278936bb24fced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee317/eee317.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee317/eee317.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:58	2868/2868	---M--	200	added ('OK')	text/html	etag:%225ebde47350ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee334/eee334.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee334/eee334.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:58	3030/3030	---M--	200	added ('OK')	text/html	etag:%22c8c91ffd50ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee335/eee335.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee335/eee335.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:59	6190/6190	---M--	200	added ('OK')	text/html	etag:%22543e547851ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee336/eee336.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee336/eee336.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:59	5603/5603	---M--	200	added ('OK')	text/html	etag:%224d8249ef51ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee337/eee337.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee337/eee337.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:59	3291/3291	---M--	200	added ('OK')	text/html	etag:%22adb018d1f6cd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee338/eee338.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee338/eee338.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:28:59	3240/3240	---M--	200	added ('OK')	text/html	etag:%22b353328452ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee339/eee339.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee339/eee339.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:00	3186/3186	---M--	200	added ('OK')	text/html	etag:%224cea1b8d1f6cd21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee341/eee341.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee341/eee341.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:00	2920/2920	---M--	200	added ('OK')	text/html	etag:%22fa85579b1185d11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/acs342/acs342.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/acs342/acs342.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:05	6830/6830	---M--	200	added ('OK')	text/html	etag:%22e8dd3d512c0d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee345/eee345.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee345/eee345.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:05	3116/3116	---M--	200	added ('OK')	text/html	etag:%229e2d41e952ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee347/eee347.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee347/eee347.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:05	3264/3264	---M--	200	added ('OK')	text/html	etag:%22bb7af43653ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee348/eee348.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee348/eee348.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:06	6254/6254	---M--	200	added ('OK')	text/html	etag:%22bebcda8353ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee349/eee349.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee349/eee349.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:06	3219/3219	---M--	200	added ('OK')	text/html	etag:%2296ba66dd53ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee350/eee350.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee350/eee350.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:06	4058/4058	---M--	200	added ('OK')	text/html	etag:%2256d47ce78254d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee360/eee360.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee360/eee360.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:06	3963/3963	---M--	200	added ('OK')	text/html	etag:%22f775b6f7f5fd11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/mec316/mec316.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/mec316/mec316.html	(from http://hercules.shef.ac.uk/eee/teach/resources/third.html)
15:29:07	3690/3690	---M--	200	added ('OK')	text/html	etag:%22e6616dce4e6cf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/old_fourth.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/old_fourth.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:07	3551/3551	---M--	200	added ('OK')	text/html	etag:%22136fb61e8e20d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee471/eee471.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee471/eee471.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:08	2342/2342	---M--	200	added ('OK')	text/html	etag:%228cb83d5efaf1d01:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6085/eee6085.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6085/eee6085.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:08	5420/5420	---M--	200	added ('OK')	text/html	etag:%22664ac1a756ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6200/eee6200.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6200/eee6200.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:13	3265/3265	---M--	200	added ('OK')	text/html	etag:%225ad2e2657ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6201/eee6201.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6201/eee6201.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:13	3163/3163	---M--	200	added ('OK')	text/html	etag:%2295ed778757ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6202/eee6202.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6202/eee6202.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:13	2830/2830	---M--	200	added ('OK')	text/html	etag:%22d653791c3e76d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6203/eee6203.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6203/eee6203.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:14	3145/3145	---M--	200	added ('OK')	text/html	etag:%22ddc9d8fb57ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6204/eee6204.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6204/eee6204.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:14	3034/3034	---M--	200	added ('OK')	text/html	etag:%2202782eb16c4d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6205/eee6205.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6205/eee6205.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:14	4537/4537	---M--	200	added ('OK')	text/html	etag:%22671c76ca2789d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6206/eee6206.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6206/eee6206.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:15	3327/3327	---M--	200	added ('OK')	text/html	etag:%22a19046e58ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6207/eee6207.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6207/eee6207.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:15	3183/3183	---M--	200	added ('OK')	text/html	etag:%2244413cd058ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6208/eee6208.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6208/eee6208.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:15	2772/2772	---M--	200	added ('OK')	text/html	etag:%22f3425d6c8fd11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6209/eee6209.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6209/eee6209.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:15	11885/11885	---M--	200	added ('OK')	text/html	etag:%22559d78d8e1a3d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6212/eee6212.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6212/eee6212.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:16	2736/2736	---M--	200	added ('OK')	text/html	etag:%22a579411fb4c4d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6213/eee6213.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6213/eee6213.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:16	2639/2639	---M--	200	added ('OK')	text/html	etag:%22d22cd73b59ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6214/eee6214.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6214/eee6214.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:21	2773/2773	---M--	200	added ('OK')	text/html	etag:%224aef4e522989d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6215/eee6215.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6215/eee6215.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:21	3112/3112	---M--	200	added ('OK')	text/html	etag:%2238dbacdc2989d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6216/eee6216.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6216/eee6216.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:21	5201/5201	---M--	200	added ('OK')	text/html	etag:%220e18b9f0ced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6217/eee6217.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6217/eee6217.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:22	2782/2782	---M--	200	added ('OK')	text/html	etag:%223e6c429d0fd11:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6218/eee6218.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6218/eee6218.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:22	2826/2826	---M--	200	added ('OK')	text/html	etag:%228b62bfdbf9d2d21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6219/eee6219.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6219/eee6219.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:22	2816/2816	---M--	200	added ('OK')	text/html	etag:%226672a845aced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6220/eee6220.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6220/eee6220.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:22	322662/322662	---M--	200	added ('OK')	application/pdf	etag:%22741f9a920fdcf1:0%22	http://hercules.shef.ac.uk/eee/teach/resources/info/4th_year_booklist.pdf	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/info/4th_year_booklist.pdf	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:22	3016/3016	---M--	200	added ('OK')	text/html	etag:%22f61b075bced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6221/eee6221.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6221/eee6221.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
15:29:23	3185/3185	---M--	200	added ('OK')	text/html	etag:%22ac128b05cced21:0%22	http://hercules.shef.ac.uk/eee/teach/resources/eee6222/eee6222.html	C:/My%20Web%20Sites/Hercules/hercules.shef.ac.uk/eee/teach/resources/eee6222/eee6222.html	(from http://hercules.shef.ac.uk/eee/teach/resources/fourth.html)
